,ood_score_normalized_spatial,ood_score_normalized_magnitude,ood_score_normalized_all
hamburg_000000_004985,0.39704462319703315,0.21059923469362074,0.21059882876922356
zurich_000057_000019,0.3804362081961704,0.06508878709214548,0.06509134843547237
munster_000043_000019,0.4062083163665049,0.05153106654835925,0.05153157932583733
frankfurt_000000_020880,0.35630834532626426,0.16722399979714422,0.1672318776057485
cologne_000096_000019,0.2992698212664939,0.14119751180064433,0.14120592234054974
zurich_000061_000019,0.2007836725678429,0.1727313550055023,0.172746699212118
dusseldorf_000168_000019,0.3631162924684644,0.14720766148265158,0.1472126406688759
hamburg_000000_040021,0.20760097410343142,0.26468193347558927,0.26468777457398884
cologne_000135_000019,0.4113238654267403,0.09560483324356335,0.09561164567595075
frankfurt_000001_005898,0.1531108181737155,0.16878798982648968,0.16879970410478767
hanover_000000_052649,0.3757233841039232,0.19194151023046666,0.1919465273470686
hamburg_000000_057678,0.2651402917682934,0.16641827991202193,0.1664188388216372
jena_000011_000019,0.39032080330895097,0.09368989989498144,0.0936996783008688
hanover_000000_056800,0.28141584604456404,0.15326243397912,0.1532647765235147
strasbourg_000000_030706,0.43676889561879073,0.3697286102578459,0.36972951557148814
dusseldorf_000108_000019,0.31815756446947746,0.1795770001050421,0.1795854834458751
cologne_000141_000019,0.38021603461135545,0.18657600148059744,0.18659628949530388
frankfurt_000001_007857,0.23572188090092827,0.12935046434242226,0.12935364456257556
frankfurt_000001_013496,0.3213480950960441,0.16367095598789266,0.16367130443376737
dusseldorf_000112_000019,0.4282473483321073,0.11266976812630734,0.11266953568216741
frankfurt_000001_068682,0.32854825153227785,0.23045556854597965,0.23046284022398894
hamburg_000000_014030,0.39126542267794645,0.11128972627233916,0.11128834696803211
dusseldorf_000195_000019,0.41384043345769594,0.10051760259842941,0.1005215650738523
krefeld_000000_021000,0.34744869615006363,0.11082261794046719,0.11082864706156291
bremen_000155_000019,0.3844887809974352,0.23493811187022132,0.23495654594783721
bremen_000235_000019,0.38344443037235576,0.12236296884062191,0.12237174731281103
jena_000039_000019,0.38124442147094917,0.18670905738430657,0.18671304075372974
ulm_000039_000019,0.19828885081507217,0.31701767630143174,0.31704024676370823
bremen_000055_000019,0.27751712999823785,0.20452189724188247,0.20452244739743494
bochum_000000_003005,0.16443393297700426,0.41800207090375696,0.41802875884876944
stuttgart_000115_000019,0.2133975238986208,0.2725982497712762,0.27261634179118455
strasbourg_000001_002081,0.40482872725614016,0.07273035742708014,0.07272989550094114
tubingen_000074_000019,0.16472155680887587,0.1943421365905055,0.19435586113156708
hamburg_000000_080674,0.15851535511964432,0.14843852134654137,0.14844270105143845
munster_000019_000019,0.39114055297094774,0.19229568866649221,0.1923088685059741
frankfurt_000000_021667,0.14866273576915645,0.21208264155230575,0.21208653365648517
monchengladbach_000000_035650,0.2219255629627105,0.2676498874080716,0.2676737681308985
weimar_000053_000019,0.35384532551239434,0.07472923494811559,0.07473106849972076
munster_000013_000019,0.3550432160948361,0.1310078180422025,0.13101188709636152
strasbourg_000000_002183,0.19684895054501905,0.11587107810194615,0.11587535110993066
cologne_000074_000019,0.4359924129092791,0.07371292303853011,0.07371950617100215
aachen_000121_000019,0.3886692310749766,0.10460614491463843,0.10461082983850384
aachen_000165_000019,0.5180794296111163,0.06973352209236981,0.06973417412884378
stuttgart_000128_000019,0.5059552777863983,0.0994669649344697,0.09947185610107924
cologne_000105_000019,0.3899702164259144,0.14222147325248388,0.1422245922327983
munster_000042_000019,0.4140889774652198,0.031371562012496586,0.03137057376782195
monchengladbach_000000_024243,0.38296733103852854,0.1793719082133565,0.17937278421530461
krefeld_000000_033478,0.1776253333227068,0.15205213641524107,0.15205658674309475
hamburg_000000_047390,0.24242058992700777,0.193337340471374,0.19334107852716648
bremen_000266_000019,0.3780668514737268,0.19324327102371355,0.19325713209620526
frankfurt_000000_012121,0.2116926585060993,0.1609669846883784,0.16097132870129352
zurich_000087_000019,0.22370177047298243,0.1486954629122896,0.14870628810343833
frankfurt_000001_038645,0.18613342463256669,0.23169781235165882,0.23169829004386752
frankfurt_000001_056580,0.37764288162978943,0.2143710907980928,0.214375328849544
stuttgart_000140_000019,0.39216928832722553,0.06430641577345059,0.06431414332853791
munster_000145_000019,0.39360452594416023,0.044427086361410295,0.04442598777662282
weimar_000103_000019,0.3999154531492857,0.11155899477431605,0.11155867533823753
aachen_000105_000019,0.41788542660459155,0.08072757497938923,0.08073270309272397
lindau_000055_000019,0.3307412941620386,0.16898905667142566,0.16899327488071056
bremen_000057_000019,0.38270472372836567,0.05554042801903774,0.05554298989395871
hanover_000000_002140,0.1823574249428401,0.20236970945453933,0.20238539426912425
weimar_000071_000019,0.3297984313778245,0.089076763620165,0.08908120075838039
bremen_000264_000019,0.2559951186630196,0.15718324059759395,0.15719224332672818
ulm_000026_000019,0.39609173574559975,0.09872753813777252,0.0987279512647387
frankfurt_000001_015768,0.3816951608910716,0.11507052437483979,0.1150720438981645
aachen_000003_000019,0.443359695467604,0.09872043763920132,0.09871991163458517
zurich_000115_000019,0.34656146254085113,0.12944223403177318,0.12945089758227757
strasbourg_000001_000113,0.3525274632718111,0.13166587296016963,0.13166553575322412
munster_000127_000019,0.23045895108451173,0.08329878449447992,0.0833033395621054
ulm_000047_000019,0.16402234294492413,0.2924192236210424,0.29243664941821845
munster_000119_000019,0.22503191301619105,0.21563979885661438,0.2156477340250554
weimar_000126_000019,0.2725137438277363,0.1563430905649203,0.156352168083748
weimar_000000_000019,0.38448507793659925,0.15141807468552293,0.15142015468458087
dusseldorf_000003_000019,0.31224277540858125,0.2044663076042591,0.20448153854109624
tubingen_000000_000019,0.39756328009804204,0.1348645966190874,0.13487271711792978
ulm_000002_000019,0.4133066881179648,0.05952123781152971,0.05952190116123346
munster_000083_000019,0.16934317621749206,0.1304097698039031,0.13041785374294732
tubingen_000080_000019,0.47478230121438386,0.20293602238666342,0.20293639964397917
stuttgart_000056_000019,0.38088458809482084,0.09237702188420924,0.0923826986494687
cologne_000104_000019,0.39599309720254683,0.04972001051893081,0.049727035720756096
jena_000065_000019,0.3833761364870278,0.0936839744609317,0.09369519734722503
weimar_000086_000019,0.419753352389421,0.04155133120015346,0.041551927025254565
zurich_000058_000019,0.4651144822483585,0.0697332471279115,0.0697337797153513
krefeld_000000_019125,0.4221215418259525,0.2124832593694019,0.2124847987640916
weimar_000005_000019,0.32550500978880803,0.10971143506914954,0.1097250856582571
hamburg_000000_045704,0.32937781805070176,0.09620734977955672,0.09621066573289848
aachen_000067_000019,0.3922930846727929,0.12647313109096606,0.12647559928542704
aachen_000126_000019,0.4570209908758624,0.10700617523326203,0.10701429133930983
weimar_000068_000019,0.3722240801135357,0.13866215091517378,0.1386684484960073
stuttgart_000110_000019,0.3904208640052893,0.04908216329534202,0.04909401375762581
frankfurt_000001_044227,0.38957364634247393,0.12067692482790003,0.12068266245326094
strasbourg_000001_038281,0.23564732220642992,0.2803724736240873,0.2803978001394832
monchengladbach_000000_028216,0.20476942348443086,0.255519719517257,0.2555355282192058
dusseldorf_000109_000019,0.39273356987270874,0.08507907885054825,0.08507875122546918
hamburg_000000_006192,0.1790375882510906,0.1468290841714611,0.1468381595124695
bremen_000199_000019,0.1592745600181436,0.356313577485235,0.3563499180638982
stuttgart_000162_000019,0.38580726135625065,0.1031145320394793,0.10312208508601664
hamburg_000000_071942,0.3668245155117925,0.12457735529880633,0.12458395062344592
bremen_000032_000019,0.43521688420743976,0.08672661367172828,0.0867297678948332
frankfurt_000001_021825,0.19913399053185596,0.15060377122279411,0.15060690593597656
bochum_000000_031152,0.36453306422386506,0.06665821732223433,0.06666015977426056
aachen_000150_000019,0.2405806118456207,0.21694981916814982,0.21696495533450733
strasbourg_000001_016376,0.2059727287460299,0.11898146384936273,0.118985469852394
hamburg_000000_091038,0.3779576783335195,0.26915287085756934,0.2691557755404786
cologne_000152_000019,0.19811763170942565,0.3305695801555631,0.33059514151886915
dusseldorf_000024_000019,0.38037547335610905,0.0751352500891791,0.07514032487794821
ulm_000049_000019,0.3221472336578114,0.23486938019452608,0.23488831883694286
bremen_000185_000019,0.4618021563022665,0.12550068260586647,0.12551076841291994
ulm_000089_000019,0.4856616790509904,0.07812243420067659,0.07813473309593427
monchengladbach_000000_023375,0.390652936588119,0.047579484712028566,0.047581978441118895
darmstadt_000006_000019,0.3681884526520175,0.18187530176917413,0.1818862741237694
stuttgart_000159_000019,0.39177581407705964,0.13503947003305877,0.13504825869849732
dusseldorf_000176_000019,0.2955969137655491,0.10979663033727206,0.10980166684145519
hanover_000000_039470,0.3751713936528458,0.18826443241147703,0.18826604663931423
weimar_000132_000019,0.39039047085105893,0.07289815479601858,0.07290591031625211
cologne_000049_000019,0.38181813712925455,0.10790592715465179,0.10790941977590762
frankfurt_000001_041074,0.19058738446902582,0.24122782148937147,0.2412371059765863
erfurt_000049_000019,0.37675818748405154,0.09109473905085241,0.09109472543053203
bremen_000263_000019,0.25791853675432436,0.4830832947511497,0.4831163315673238
bremen_000077_000019,0.25289790992146455,0.13495115356752482,0.13495597888521133
ulm_000053_000019,0.15248530685737585,0.25430180035659533,0.2543212596245117
bremen_000101_000019,0.4167187075318092,0.08180170627096091,0.08180402861666071
strasbourg_000001_058373,0.38060099977680584,0.3251981268429678,0.3251982721919434
monchengladbach_000001_000054,0.22211273234687964,0.2534342900444951,0.25344790209915624
hanover_000000_030781,0.3282036049323372,0.16982979067645596,0.16985161811525934
hanover_000000_027650,0.33961161658242,0.1286764172262744,0.1286816709792862
erfurt_000076_000019,0.3784590561805909,0.06456109599259059,0.0645662341460831
erfurt_000066_000019,0.2866856970447854,0.0010691519673451375,0.0010692566971615156
stuttgart_000050_000019,0.25166094278014917,0.18249107452661575,0.182505809639746
ulm_000043_000019,0.3059781741969651,0.3680476142940081,0.36807952275572065
erfurt_000061_000019,0.4722240262404928,0.09770908080443072,0.0977102306317313
ulm_000083_000019,0.1522302171954836,0.20909402503984845,0.20910615584346284
strasbourg_000000_012934,0.19768950948097064,0.1634001698864557,0.16340308107309687
aachen_000013_000019,0.4147602217177011,0.11929699213203875,0.11930751381274209
aachen_000116_000019,0.4114198809390762,0.07641781021898574,0.07642408870495682
tubingen_000046_000019,0.40229496364945255,0.1232181777169487,0.12322153930454993
strasbourg_000000_006483,0.3184795206525617,0.158484866392052,0.15848371860891924
strasbourg_000000_026575,0.39821308498899827,0.21797206143172185,0.21797192498320425
bremen_000278_000019,0.3789118204700758,0.11378102024701328,0.11378869503914352
krefeld_000000_005503,0.19047248627446697,0.3811426932736007,0.38116924979729117
cologne_000148_000019,0.198951693737845,0.2148157993604551,0.21482710661262827
hamburg_000000_070334,0.25933356677973596,0.14327837085513861,0.1432858967649348
dusseldorf_000009_000019,0.34376198965159854,0.10288127342431619,0.1028879355294492
ulm_000024_000019,0.24856827937557002,0.16313218986474123,0.16314074753184102
stuttgart_000168_000019,0.2167415312896681,0.15719560489396744,0.15720152577725585
krefeld_000000_020033,0.38130243799036917,0.1825586637229648,0.1825577068222334
munster_000060_000019,0.3843869685228729,0.17955559719105924,0.1795569706019939
frankfurt_000001_069633,0.3825273494506296,0.13805520426998497,0.13805496164606074
bremen_000207_000019,0.3796893779792649,0.05076301355586035,0.050764747463840514
hanover_000000_042992,0.3095773895000133,0.19481982622785976,0.19482236263079392
darmstadt_000049_000019,0.4387036324906735,0.16098578708419622,0.1609865115643971
hanover_000000_027390,0.37759960286607774,0.2746545068825814,0.27465507206156065
bremen_000106_000019,0.378681600200341,0.08564717039596448,0.08564764427231263
dusseldorf_000069_000019,0.4601669128146706,0.07071873003854665,0.07071983551575681
jena_000036_000019,0.1997942190996124,0.18112612530140265,0.18114069500934615
strasbourg_000001_003159,0.4113347506077949,0.14631102014510605,0.14631256731105197
dusseldorf_000167_000019,0.37892864665941745,0.36068003294452466,0.3606792231905461
dusseldorf_000105_000019,0.24280023283687283,0.12513468051802726,0.1251393294711411
hanover_000000_032210,0.24675866293644302,0.17376041376756443,0.17376919363268956
strasbourg_000001_059914,0.3867424071405988,0.2120912667317905,0.21209480241216128
strasbourg_000001_049776,0.21839542022887481,0.2111815502790084,0.21118481154683333
krefeld_000000_018004,0.3790370277037175,0.15509829310563314,0.15509964398242948
bremen_000301_000019,0.22862341428175564,0.25749672248986977,0.2575130729139892
erfurt_000052_000019,0.3921619443559768,0.14099211159811526,0.1409927717218279
strasbourg_000001_055698,0.3908244925840263,0.17019538055422762,0.17020238069235574
strasbourg_000001_037906,0.24904184362035098,0.1458479956548246,0.1458529422809659
jena_000115_000019,0.2598474069586496,0.12908601526111618,0.12909477378321796
strasbourg_000000_012070,0.3762243439501895,0.1310111352964279,0.13101708224636321
dusseldorf_000102_000019,0.20829539128256824,0.1684708713690891,0.1684800223832174
stuttgart_000129_000019,0.43972842759193387,0.07605689968609643,0.07606050693278549
weimar_000052_000019,0.3819655536816985,0.083825786750644,0.08382747993432364
jena_000073_000019,0.45721925400211616,0.0981995830536365,0.0982057320458962
frankfurt_000001_019854,0.36768602844379605,0.1513089228049764,0.15132064474589674
bremen_000064_000019,0.40910382184779376,0.08005119207041814,0.08005422848457253
hanover_000000_036562,0.38337620677727086,0.09415552614162356,0.09415630668471783
monchengladbach_000000_009615,0.16838706340959578,0.21102541794780227,0.21103469860259635
hamburg_000000_001106,0.19632731200004874,0.24239418149159034,0.24241019198789687
strasbourg_000001_049143,0.3816895348059179,0.17014911136347408,0.17015849593055524
strasbourg_000000_036016,0.4854771200405082,0.07042598672449446,0.0704270424903237
weimar_000084_000019,0.41786888835678004,0.0534498536456324,0.053451794688960275
bremen_000189_000019,0.226371943636717,0.20778972352847885,0.20780528350416347
ulm_000004_000019,0.4445378100685145,0.09620922687911292,0.09621313748269089
munster_000120_000019,0.40074755532670236,0.08574475080834616,0.08574686150539385
strasbourg_000001_061384,0.17404308117838957,0.1430800169606594,0.14308244809139187
monchengladbach_000000_007695,0.35174633328254545,0.24661285541484934,0.24661192214267144
aachen_000137_000019,0.42520801075186243,0.1336503469355552,0.13365694953847762
aachen_000155_000019,0.33013214315499734,0.07651168374108043,0.07651591897273984
aachen_000149_000019,0.2743700825460054,0.1595036494905485,0.1595194993713978
bremen_000195_000019,0.44476238283867137,0.09164282032202223,0.09164791067547752
munster_000068_000019,0.3869733909677852,0.14760546130256905,0.14761289578579814
tubingen_000136_000019,0.3533687113823348,0.2392634278138535,0.23928329974666243
krefeld_000000_022162,0.3807334242761281,0.1606343396955328,0.16063695375739584
ulm_000093_000019,0.23522991962996356,0.18631320808102828,0.18632548233094207
hamburg_000000_081299,0.22337741557111643,0.18442015147738583,0.18442341364491305
bremen_000070_000019,0.15239744279993436,0.12268325023011285,0.1226934848103425
frankfurt_000001_025921,0.20807814498182767,0.2047872608406887,0.20480536346410835
strasbourg_000000_029481,0.47645690953638264,0.1888590779185403,0.18886250623064502
bochum_000000_003674,0.38224768343968935,0.10652697972488039,0.10652845761330966
cologne_000128_000019,0.41657790837570696,0.054036316583340745,0.05403842861198689
munster_000029_000019,0.34631729411382456,0.08987797316024927,0.08988211834787327
krefeld_000000_026580,0.4127163184054512,0.215203424777958,0.21520423800505278
tubingen_000031_000019,0.4078784987703978,0.09744479213133637,0.0974477015173931
strasbourg_000001_047336,0.3810464625954216,0.15465628114090596,0.15466593509779256
hamburg_000000_030953,0.4104172370035317,0.1616686068919955,0.16167506144117863
cologne_000088_000019,0.40153879073972276,0.11159614739153048,0.11160310056886842
hanover_000000_009128,0.2583383282394653,0.1720310084857601,0.1720306676787192
monchengladbach_000000_023856,0.3008449070945353,0.2612325661759834,0.2612508199451662
hanover_000000_039021,0.17461989568407033,0.26768637870332307,0.2677102345259498
cologne_000043_000019,0.386994920398937,0.17439896593645768,0.17441126014329256
munster_000141_000019,0.41206625199829433,0.09709978170216516,0.09710012296120059
stuttgart_000097_000019,0.3773702806056426,0.18667540467772126,0.18668026441393284
aachen_000104_000019,0.4130349801101703,0.09996829815472513,0.09996763571344502
tubingen_000013_000019,0.3952639403145223,0.4870569836834827,0.4871106549554943
monchengladbach_000000_035083,0.3922093289877559,0.12973905976615335,0.129747909105931
strasbourg_000000_000295,0.240590437939594,0.3042405815509242,0.3042632704403687
monchengladbach_000000_018445,0.19904573095141107,0.177676143593922,0.1776779035833215
hamburg_000000_059339,0.326814854396247,0.21565851768852,0.21565846599378852
hamburg_000000_088939,0.36551102558040993,0.15500206618102289,0.15501136831569248
strasbourg_000001_056142,0.1581841437508613,0.15625245706990548,0.156259997858907
bremen_000143_000019,0.2790680974309651,0.25415184201380087,0.2541670570336402
bremen_000085_000019,0.2658285954653595,0.1794257030009871,0.17943550216520915
cologne_000109_000019,0.14052862644631858,0.20219504873456884,0.20221389220716843
aachen_000161_000019,0.3967876782212556,0.09610853168036312,0.09611597468690947
bremen_000116_000019,0.3700616304768642,0.08734303462227189,0.08735053945288204
darmstadt_000074_000019,0.17082288224371425,0.23130483512652686,0.23132429044830718
lindau_000009_000019,0.1756334403147449,0.15842689427761253,0.15843530456490787
tubingen_000029_000019,0.3889289461486076,0.05700380604347567,0.05700959753428574
hamburg_000000_057816,0.283264607058135,0.20316927411108743,0.20317688914320814
erfurt_000012_000019,0.3682717380191732,0.15964298564205828,0.15965746479336124
stuttgart_000004_000019,0.38506844528581546,0.07568603580168357,0.07569519295645918
jena_000005_000019,0.3922307098916855,0.13031027070719037,0.13032346157425276
stuttgart_000187_000019,0.3930014570172699,0.10795238105308679,0.10795704192901523
hanover_000000_030889,0.32854608615641306,0.28199991933255,0.28202137307522407
aachen_000123_000019,0.8232190384144656,0.06053437985193693,0.06053515301219195
ulm_000055_000019,0.3981567036489692,0.10623506177129219,0.10624393965858454
hamburg_000000_105296,0.38975624138362774,0.24296512040521837,0.242966551100667
bremen_000232_000019,0.20359222804140578,0.19537987537715737,0.19539312897355332
frankfurt_000001_028232,0.2967046795888545,0.12106660098268064,0.1210695229060334
monchengladbach_000000_015126,0.3805289510203337,0.24876367764436622,0.2487628961639454
krefeld_000000_028378,0.3898098595260236,0.2555020854174085,0.2555012093437464
krefeld_000000_025812,0.4004621266947893,0.1182046774180873,0.11820507284638075
strasbourg_000001_055934,0.38091687358093596,0.09878507401625206,0.09878887663564126
frankfurt_000001_009854,0.27753665919880394,0.20151399473140363,0.20152177385556785
bremen_000276_000019,0.39035297606047836,0.11937029356408968,0.11937212281681561
stuttgart_000080_000019,0.37558871958381984,0.11572836182728151,0.11573290803704475
munster_000157_000019,0.3543120567305011,0.11693653788762821,0.11694261649067793
strasbourg_000001_011990,0.3269947465246046,0.18152961631150707,0.1815431455586451
frankfurt_000000_001016,0.38317304818498965,0.20760341920887146,0.20760346367803315
hanover_000000_038773,0.38041809373545565,0.24327155090483427,0.2432774399623078
jena_000100_000019,0.4113591950249159,0.16165146828566115,0.16166026390152802
monchengladbach_000000_014685,0.3248842686006052,0.2111255680571671,0.21113553521597422
frankfurt_000001_060545,0.3882061985242738,0.17011762400498828,0.17012916659281654
bremen_000284_000019,0.4456597351966515,0.16498838046446104,0.16498809219834232
frankfurt_000001_002759,0.38140172433927433,0.32265632764050306,0.32265858837497474
cologne_000094_000019,0.38590382259196654,0.055385453425523166,0.05538958937932562
zurich_000052_000019,0.38795521874662053,0.12313667675930377,0.12314160727853703
strasbourg_000001_009246,0.3885671619154628,0.10432312562355513,0.10432419680634991
bochum_000000_023040,0.3735163504810701,0.1356213913789389,0.13562482358480055
dusseldorf_000126_000019,0.31793533803195995,0.14356896560607163,0.14357577730786195
munster_000171_000019,0.18121289801300788,0.31903661846726544,0.3190571244522884
strasbourg_000001_028852,0.3999877618415401,0.29224461262773616,0.2922439772623606
aachen_000173_000019,0.20626874905595416,0.15821587071030574,0.1582260254605045
bremen_000165_000019,0.34068358822735295,0.18519803350238428,0.18520851273751868
strasbourg_000000_008784,0.2555592005906757,0.1492276087262909,0.14922838468766025
hanover_000000_012347,0.3946714297193741,0.1843197349498063,0.18432623045076288
bremen_000256_000019,0.41192091778005435,0.0657556636773211,0.0657557755744514
strasbourg_000001_014629,0.3432979299967403,0.2231045337877587,0.22311706374547477
bochum_000000_033331,0.4400432401523846,0.11571668170100645,0.11571952304177147
hamburg_000000_103367,0.2914215402691183,0.1725575860208538,0.17256164616384823
stuttgart_000164_000019,0.29578830338588813,0.08776317024430706,0.08777147176978099
dusseldorf_000058_000019,0.4028707159155377,0.14519890350840994,0.1452068809349009
frankfurt_000001_008688,0.3793731576541845,0.19534555509080087,0.1953586327300888
hanover_000000_035768,0.2485204720652614,0.15573218284020687,0.15574326743344974
stuttgart_000133_000019,0.3832988765788577,0.10933124291837945,0.10933303084380579
cologne_000072_000019,0.43325404620860714,0.10320099749016588,0.10320599060817003
weimar_000130_000019,0.3837149306790616,0.06300114980962242,0.0630024242554555
hanover_000000_046954,0.38899697932873273,0.07020456487184418,0.07020776937778152
monchengladbach_000000_017950,0.16648442849844142,0.2804408834320941,0.2804535862496477
hamburg_000000_028608,0.26427179514308463,0.14621361361267463,0.14621631184385622
erfurt_000025_000019,0.18686510184022337,0.3190926198651533,0.31911279022484934
frankfurt_000000_017228,0.26926754279585585,0.24942578602460128,0.24943788129851754
ulm_000013_000019,0.40979867037482637,0.033660493042287305,0.033659855435329636
bochum_000000_020673,0.36456175022932874,0.16328529437307557,0.1632992548777329
stuttgart_000010_000019,0.33128822577188477,0.13667722777098842,0.13668483650743848
bremen_000171_000019,0.22129792207232196,0.1043319940435634,0.104339398899962
erfurt_000001_000019,0.22535184705182,0.19964006940693274,0.19965179125623503
strasbourg_000001_048605,0.3319445009540442,0.23226551133922096,0.23227430628514617
zurich_000002_000019,0.3416945958066766,0.13966137196192963,0.1396706399119729
jena_000057_000019,0.42370115574299333,0.09202344364366945,0.09202307192864559
munster_000135_000019,0.14773518391294116,0.17324748712313487,0.17325703322844407
stuttgart_000175_000019,0.15157078406019042,0.12121066924010457,0.12121749392554704
ulm_000023_000019,0.37795057649647207,0.13640000274553774,0.13641244142395473
lindau_000035_000019,0.3799870990420781,0.17368197530551546,0.1736957021568351
strasbourg_000000_030941,0.42850458158069815,0.07869246965539582,0.07869246025917426
hanover_000000_016038,0.34104545478144355,0.1457998572315441,0.1458068234671093
bremen_000028_000019,0.4390122965084413,0.08752773382367836,0.08752819006158856
bremen_000093_000019,0.37834760190892636,0.09542989928439319,0.09543633293886906
ulm_000007_000019,0.4756015871415846,0.11814151392564079,0.11814710586175098
munster_000076_000019,0.25493495145247386,0.07765020389311449,0.07765224332924897
munster_000002_000019,0.21024585612546165,0.1305650660188765,0.13057293657419883
hamburg_000000_079657,0.3805621920389989,0.2974081387537833,0.2974074281178672
aachen_000110_000019,0.19118815454988056,0.21033118851145688,0.2103453315630206
frankfurt_000001_059789,0.34391935415730157,0.2250163415713836,0.2250172654743766
dusseldorf_000209_000019,0.20357225542792917,0.18296454713135482,0.18298319797771123
zurich_000000_000019,0.2319484393432737,0.21496888815691273,0.21498230978085245
munster_000170_000019,0.17141410145689093,0.4185557445198087,0.4185983699555736
bremen_000274_000019,0.5074880487530316,0.2003297038498599,0.20033638459573827
cologne_000129_000019,0.44361272111812106,0.05707345446156929,0.057084132333637086
jena_000105_000019,0.15760929817353447,0.06736223771097762,0.06736702148942067
frankfurt_000001_071288,0.2786127754276199,0.1666807515756996,0.1666894975443294
darmstadt_000019_000019,0.3890266594242433,0.21071399848184993,0.21072759138426492
monchengladbach_000000_015561,0.3884042029361822,0.0688844428627749,0.0688836623569011
bremen_000213_000019,0.4026437352578805,0.2543849183245038,0.25438428399272245
hamburg_000000_095561,0.23310003197849014,0.28154513101945083,0.2815674018197378
krefeld_000000_013766,0.3807890153944169,0.1567974622345113,0.15679688272040723
hanover_000000_041610,0.235730929695229,0.21546001603997375,0.21547855164117088
monchengladbach_000000_010860,0.32916008158184723,0.19471525259119168,0.19471597744457822
strasbourg_000001_061472,0.38756227858080383,0.3203604569042695,0.32036067297962656
strasbourg_000000_015506,0.3853245052718194,0.16034000589062958,0.16033899850575326
weimar_000038_000019,0.1704335653998039,0.1647008248912711,0.16471282736020595
weimar_000117_000019,0.3279733165488075,0.1332537506612146,0.13325817578260848
jena_000063_000019,0.3825318800605578,0.1345799678984651,0.13459233266041093
munster_000067_000019,0.38714963774780886,0.08218896517924228,0.08219509435894097
strasbourg_000001_029178,0.40150810295382566,0.2217562870385479,0.22176058046534375
frankfurt_000000_013240,0.29592054869786794,0.20814172659982785,0.20814192738374923
bremen_000272_000019,0.26795024709450554,0.1313977229952349,0.1314063976923923
monchengladbach_000000_030662,0.3793425076876523,0.1345866087262663,0.13459002056817798
munster_000024_000019,0.3717728890079506,0.21267594547995947,0.2126893806939785
darmstadt_000052_000019,0.23641720549992876,0.24583213788063113,0.24584760260460053
darmstadt_000018_000019,0.14888689186359638,0.16524294531315628,0.16525259824095742
stuttgart_000139_000019,0.431048626664904,0.06079572426876695,0.06079648861342825
ulm_000045_000019,0.21156334712651215,0.6448056799621423,0.6448570195011796
hamburg_000000_052904,0.24542698339508337,0.13915030070119927,0.1391572420466473
munster_000053_000019,0.40945708794399327,0.07342707594975804,0.07343475404594796
lindau_000030_000019,0.40528362359191905,0.11638727254031876,0.11638708046783226
aachen_000048_000019,0.2718280586744636,0.1366513175774359,0.13665237374558217
ulm_000038_000019,0.23404070644293523,0.21366932709843703,0.2136865917822021
hamburg_000000_053486,0.4335806799977881,0.21074752223769158,0.21074999225214386
hamburg_000000_048494,0.3793041386775579,0.19494840638289102,0.19495616788997647
stuttgart_000144_000019,0.5024469992356667,0.08603254988587605,0.08603949389612119
darmstadt_000082_000019,0.29629419224842624,0.3989824985033309,0.3990219646025436
strasbourg_000000_021231,0.26317739606661505,0.2000542257993234,0.2000581603371062
dusseldorf_000013_000019,0.39419183413598113,0.09420840944318147,0.09421137412306889
bremen_000147_000019,0.32297726859777587,0.22242372484945536,0.22243984799237243
weimar_000139_000019,0.38050911792194997,0.16928567408433787,0.1692921959681333
strasbourg_000000_023854,0.21244202438953744,0.14392235619757107,0.14393293526295098
munster_000144_000019,0.41888740500528066,0.15908521679298698,0.15908479864436012
zurich_000009_000019,0.4074960552599331,0.06770905884770466,0.06771438049191891
strasbourg_000001_001901,0.3832178314771621,0.18238776301889875,0.18239120605956793
bochum_000000_004748,0.3788023240194833,0.14803060622284248,0.1480298947146626
strasbourg_000000_004112,0.3455734720401152,0.18823532460348866,0.18823589575100247
jena_000067_000019,0.15850959381608443,0.2426483777182802,0.24266788346306617
monchengladbach_000000_010505,0.38039100643123613,0.12116029650512658,0.12115916227775808
darmstadt_000054_000019,0.3880905090291459,0.13495866450990457,0.13496692040119843
strasbourg_000000_025351,0.2518667411530167,0.3761823271179657,0.37618296372446525
dusseldorf_000161_000019,0.25205953550841,0.13541946370989405,0.13542895882064246
tubingen_000075_000019,0.33514671046672145,0.2332703130622723,0.2332890798832846
frankfurt_000001_011162,0.2567458227573452,0.07622225731546947,0.07622251230205586
jena_000102_000019,0.21932120698896218,0.2039668630258259,0.20398761937243484
frankfurt_000001_064925,0.5466394590380302,0.10092077286663786,0.10092210329077439
stuttgart_000185_000019,0.3918803740195339,0.0800685121000559,0.08006789070592545
bremen_000226_000019,0.3767043945869871,0.07825058373417776,0.07825742821290381
bochum_000000_025833,0.24077347768498145,0.2838331630223422,0.28385298844408025
frankfurt_000001_011715,0.4148576071603675,0.18741246323858127,0.18741328342056682
monchengladbach_000000_009191,0.38523487289886427,0.1278628588420315,0.1278627208709551
aachen_000012_000019,0.2998905638377184,0.1708140566544214,0.17082870068875547
hamburg_000000_090742,0.37975216704149073,0.21712961885072812,0.2171325432495219
hamburg_000000_019892,0.3505098500837443,0.14208027449712474,0.14208825141525142
strasbourg_000001_004745,0.3701570189072116,0.10352087599551119,0.1035284144132952
